Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_result
192.168.10.20-8.8.8.8-40646-801-6,192.168.10.20,40646,8.8.8.8,801,6,24/05/2022 06:45:20 AM,25939810,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,25939810.0,0.0,25939810.0,25939810.0,0.0,0.0,0.0,0.0,0.0,25939810.0,25939810.0,0.0,25939810.0,25939810.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,25939810.0,0.0,25939810.0,25939810.0,0
192.168.10.20-8.8.8.8-44040-19780-6,192.168.10.20,44040,8.8.8.8,19780,6,24/05/2022 06:45:22 AM,24047779,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,24047779.0,0.0,24047779.0,24047779.0,0.0,0.0,0.0,0.0,0.0,24047779.0,24047779.0,0.0,24047779.0,24047779.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,24047779.0,0.0,24047779.0,24047779.0,0
192.168.10.20-8.8.8.8-52010-88-6,192.168.10.20,52010,8.8.8.8,88,6,24/05/2022 06:45:22 AM,24045872,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,24045872.0,0.0,24045872.0,24045872.0,0.0,0.0,0.0,0.0,0.0,24045872.0,24045872.0,0.0,24045872.0,24045872.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,24045872.0,0.0,24045872.0,24045872.0,0
192.168.10.20-8.8.8.8-33176-1022-6,192.168.10.20,33176,8.8.8.8,1022,6,24/05/2022 06:45:21 AM,25024110,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,25024110.0,0.0,25024110.0,25024110.0,0.0,0.0,0.0,0.0,0.0,25024110.0,25024110.0,0.0,25024110.0,25024110.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,25024110.0,0.0,25024110.0,25024110.0,0
192.168.10.20-8.8.8.8-49580-6502-6,192.168.10.20,49580,8.8.8.8,6502,6,24/05/2022 06:45:23 AM,23754314,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,23754314.0,0.0,23754314.0,23754314.0,0.0,0.0,0.0,0.0,0.0,23754314.0,23754314.0,0.0,23754314.0,23754314.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,23754314.0,0.0,23754314.0,23754314.0,0
192.168.10.20-8.8.8.8-58468-1073-6,192.168.10.20,58468,8.8.8.8,1073,6,24/05/2022 06:45:22 AM,24044198,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,24044198.0,0.0,24044198.0,24044198.0,0.0,0.0,0.0,0.0,0.0,24044198.0,24044198.0,0.0,24044198.0,24044198.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,24044198.0,0.0,24044198.0,24044198.0,0
192.168.10.20-8.8.8.8-37754-7676-6,192.168.10.20,37754,8.8.8.8,7676,6,24/05/2022 06:45:22 AM,24505533,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,24505533.0,0.0,24505533.0,24505533.0,0.0,0.0,0.0,0.0,0.0,24505533.0,24505533.0,0.0,24505533.0,24505533.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,24505533.0,0.0,24505533.0,24505533.0,0
192.168.10.20-8.8.8.8-48782-22-6,192.168.10.20,48782,8.8.8.8,22,6,24/05/2022 06:45:19 AM,27240913,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,27240913.0,0.0,27240913.0,27240913.0,0.0,0.0,0.0,0.0,0.0,27240913.0,27240913.0,0.0,27240913.0,27240913.0,0,0,0,0,0,60,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,27240913.0,0.0,27240913.0,27240913.0,0
192.168.10.20-8.8.8.8-34198-4444-6,192.168.10.20,34198,8.8.8.8,4444,6,24/05/2022 06:45:21 AM,25365133,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,25365133.0,0.0,25365133.0,25365133.0,0.0,0.0,0.0,0.0,0.0,25365133.0,25365133.0,0.0,25365133.0,25365133.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,25365133.0,0.0,25365133.0,25365133.0,0
192.168.10.20-8.8.8.8-54834-5718-6,192.168.10.20,54834,8.8.8.8,5718,6,24/05/2022 06:45:22 AM,24338150,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,24338150.0,0.0,24338150.0,24338150.0,0.0,0.0,0.0,0.0,0.0,24338150.0,24338150.0,0.0,24338150.0,24338150.0,0,0,0,0,0,60,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,64240,0,0,0.0,0.0,0.0,0.0,24338150.0,0.0,24338150.0,24338150.0,0
